Ref ID,Development Status (short),Installed Capacity (MWelec),Operational,lon,lat,area (sqm)
9198,Operational,0.2,2021-08-01,1.388,51.367,3465
9211,Awaiting Construction,0.61,,-1.328,52.701,11148
9212,Awaiting Construction,49.9,,-1.538,54.324,650000
9217,Awaiting Construction,0.32,,-0.621,51.513,5714
9226,Awaiting Construction,160.0,,-4.099,53.28,2687700
9229,Awaiting Construction,49.9,,-2.077,51.443,822700
9232,Revised,15.0,,-2.01,52.955,365000
9236,Under Construction,1.2,,-1.088,50.812,22204
9237,Under Construction,49.9,,-2.172,51.509,878600
9240,Awaiting Construction,49.99,,-0.007,52.241,804000
9241,Application Submitted,,,-4.376,54.314,
9245,Awaiting Construction,0.16,,-1.624,54.982,2716
9247,Operational,45.0,2024-06-11,-2.629,52.066,1200000
9253,Operational,1.97,2022-12-01,-0.656,52.041,36633
9255,Awaiting Construction,,,-1.485,53.554,
9257,Application Submitted,49.9,,-1.038,50.914,920000
9261,Awaiting Construction,0.74,,-2.002,52.826,13584
9267,Awaiting Construction,1.5,,-2.641,51.542,47914
9269,Awaiting Construction,0.19,,0.982,52.192,3278
9270,Awaiting Construction,10.0,,0.865,51.398,165400
9272,Operational,0.15,,-2.202,53.503,2528
9273,Under Construction,49.99,,0.689,51.628,669300
9277,Awaiting Construction,2.0,,-0.733,52.064,28800
9282,Operational,35.0,2024-10-01,0.624,51.865,658000
9284,Awaiting Construction,0.2,,-2.636,53.54,3465
9296,Awaiting Construction,21.0,,1.502,52.249,286600
9307,Awaiting Construction,0.53,,-2.681,51.516,9649
9316,Awaiting Construction,0.18,,-1.494,52.63,3091
9318,Awaiting Construction,49.9,,0.183,52.739,786400
9320,Revised,49.9,,-1.143,52.038,934776
9323,Awaiting Construction,0.27,,-0.561,51.314,4777
9324,Awaiting Construction,49.9,,-1.254,52.846,1050000
9326,Operational,0.35,2021-11-15,-1.177,52.94,6276
9338,Awaiting Construction,0.58,,1.269,52.322,10586
9342,Awaiting Construction,5.7,,-2.924,53.027,93000
9345,Awaiting Construction,49.9,,0.399,52.761,934776
9347,Awaiting Construction,49.9,,-0.9,51.758,934776
9349,Application Submitted,7.0,,-0.305,52.127,130888
9350,Awaiting Construction,1.6,,1.47,52.858,30000
9351,Operational,0.26,2021-12-26,0.181,51.605,4590
9352,Awaiting Construction,1.0,,-4.668,55.616,18456
9353,Awaiting Construction,49.9,,-1.067,54.588,750000
9358,Revised,20.0,,-1.493,51.828,450500
9360,Operational,40.0,2022-12-16,-2.141,50.813,715000
9363,Awaiting Construction,0.15,,-0.361,51.475,2528
9365,Awaiting Construction,49.99,,-0.236,51.942,880000
9367,Under Construction,0.63,,-0.676,52.502,11523
9370,Awaiting Construction,18.8,,-2.4,51.042,296000
9372,Under Construction,16.5,,-2.796,54.028,214400
9373,Revised,49.9,,-1.181,51.659,934776
9381,Application Submitted,30.0,,-2.503,52.685,390000
9382,Operational,1.7,2021-09-01,-0.341,51.059,31573
9391,Revised,,,0.445,51.601,1195800
9394,Under Construction,49.99,,-1.679,52.123,936463
9396,Revised,49.9,,-1.557,52.774,701800
9398,Awaiting Construction,20.0,,-3.247,51.596,350000
9399,Awaiting Construction,25.0,,1.283,52.034,468184
9402,Application Submitted,49.9,,0.971,51.093,1039000
9403,Awaiting Construction,25.0,,-3.259,56.164,470000
9405,Awaiting Construction,0.2,,-0.305,51.507,3465
9409,Awaiting Construction,0.16,,-1.387,54.005,2716
9411,Application Submitted,,,0.945,51.877,
9412,Under Construction,0.7,,-4.163,50.369,12835
9414,Awaiting Construction,49.9,,-1.439,51.76,841776
9416,Awaiting Construction,46.9,,0.847,52.351,1003000
9420,Operational,0.56,2021-11-01,-2.639,53.345,9900
9432,Awaiting Construction,0.16,,-1.697,55.002,2716
9433,Awaiting Construction,0.3,,-1.578,54.977,5339
9434,Awaiting Construction,0.56,,-0.741,52.759,10211
9437,Awaiting Construction,9.0,,-1.607,54.518,119000
9438,Awaiting Construction,0.2,,-1.7,54.994,3465
9440,Awaiting Construction,22.5,,1.117,51.832,300000
9441,Awaiting Construction,49.99,,-1.507,52.231,1001300
9443,Application Submitted,13.5,,-2.626,50.802,193300
9444,Awaiting Construction,49.9,,-0.419,53.781,892100
9456,Application Submitted,49.99,,-3.984,50.897,936463
9457,Awaiting Construction,42.9,,-1.13,52.847,815800
9463,Awaiting Construction,18.0,,-3.443,55.883,446000
9467,Operational,,2021-12-31,-0.446,51.615,
9471,Awaiting Construction,0.16,,-1.179,50.888,2716
9478,Awaiting Construction,24.06,,-0.815,51.783,361800
9479,Awaiting Construction,49.9,,-0.311,52.217,1100000
9481,Awaiting Construction,32.0,,-2.751,50.866,541500
9486,Awaiting Construction,0.18,,-2.517,53.549,3091
9490,Awaiting Construction,0.24,,-1.659,54.977,4215
9500,Under Construction,4.19,,-3.027,56.199,54600
9503,Under Construction,14.3,,0.266,51.888,225000
9505,Awaiting Construction,0.4,,-1.543,53.996,7213
9506,Application Submitted,,,-2.971,51.322,
9512,Awaiting Construction,1.0,,-1.418,51.742,18456
9518,Awaiting Construction,20.0,,-0.229,52.418,374491
9520,Awaiting Construction,0.45,,-2.532,53.581,8150
9523,Under Construction,1.03,,-2.049,57.691,19019
9524,Under Construction,40.0,,0.199,52.723,560000
9526,Awaiting Construction,0.26,,1.303,51.125,4590
9527,Under Construction,6.9,,-2.094,52.592,145700
9528,Awaiting Construction,5.0,,0.32,52.296,93411
9530,Awaiting Construction,21.0,,-3.565,50.505,393229
9541,Under Construction,0.8,,-3.531,51.494,14709
9542,Under Construction,32.0,,-0.425,54.249,477400
9543,Awaiting Construction,2.5,,-2.78,54.66,46564
9546,Awaiting Construction,138.0,,-1.642,52.748,2185380
9549,Application Submitted,,,-0.13,53.586,
9551,No Application Required,1.3,,-2.142,57.128,24078
9553,Revised,49.9,,-1.549,54.71,1136000
9566,Awaiting Construction,1.0,,-1.186,52.261,15200
9567,Awaiting Construction,49.9,,-1.369,52.649,1068000
9570,Under Construction,0.17,,-2.237,53.469,3411
9571,Awaiting Construction,13.0,,-4.099,50.378,177700
9572,Awaiting Construction,0.23,,0.162,50.863,4028
9575,Awaiting Construction,49.9,,-0.437,53.239,840000
9576,Awaiting Construction,1.5,,-2.412,56.889,27826
9577,Awaiting Construction,0.2,,-0.727,51.98,3465
9578,Under Construction,3.99,,-2.213,53.59,107000
9580,Awaiting Construction,0.36,,-0.137,52.807,6464
9583,Awaiting Construction,0.2,,-3.086,56.607,3465
9585,Awaiting Construction,7.0,,-3.761,56.256,96000
9586,Awaiting Construction,49.99,,-0.255,52.942,861200
9588,Awaiting Construction,,,-1.936,52.072,
9597,Awaiting Construction,1.2,,-2.138,52.633,22204
9601,Awaiting Construction,0.22,,0.353,51.188,3840
9610,Under Construction,49.9,,1.077,52.084,850000
9612,Awaiting Construction,0.15,,-2.891,53.196,2528
9613,Awaiting Construction,0.27,,-2.528,53.189,4777
9614,Revised,10.0,,0.534,51.069,168700
9623,Awaiting Construction,0.26,,-2.23,51.881,4590
9624,Awaiting Construction,0.15,,-2.603,51.876,2528
9625,Awaiting Construction,49.9,,1.403,52.199,739500
9628,Awaiting Construction,0.31,,-2.888,53.263,5527
9629,Operational,,2021-11-28,-2.243,52.197,
9631,Operational,28.7,2024-11-01,-1.569,52.212,537517
9632,Operational,0.16,2021-12-31,-0.071,51.542,2716
9633,Revised,6.0,,0.52,51.059,148500
9639,Revised,0.18,,-0.269,53.192,3091
9641,Awaiting Construction,0.51,,-1.743,54.997,9274
9642,Application Submitted,16.0,,-0.999,51.903,299536
9648,Awaiting Construction,0.48,,-5.103,50.26,8712
9650,Awaiting Construction,2.0,,-3.07,56.463,37195
9657,Awaiting Construction,2.73,,-1.22,53.127,50874
9661,Awaiting Construction,0.18,,0.45,51.723,3091
9664,Operational,0.53,2021-12-01,-4.153,51.097,9649
9665,Awaiting Construction,0.19,,-3.467,50.911,3278
9667,Awaiting Construction,0.77,,-2.716,51.484,14146
9671,Operational,0.18,2021-12-01,-0.046,51.612,3091
9681,Under Construction,33.0,,1.318,51.331,618093
9683,Awaiting Construction,10.8,,-1.372,54.589,150300
9687,Awaiting Construction,0.98,,-1.467,55.025,18082
9690,Awaiting Construction,0.15,,-1.452,53.5,2528
9694,Revised,25.0,,-0.247,51.923,355000
9699,Awaiting Construction,0.18,,-0.175,51.603,3091
9722,Awaiting Construction,,,-2.48,50.613,
9728,Awaiting Construction,0.4,,-1.181,52.566,7213
9729,Awaiting Construction,49.99,,-1.563,55.11,770000
9739,Awaiting Construction,49.99,,-1.633,55.141,762000
9741,Application Submitted,49.9,,-2.378,52.85,1128000
9742,Awaiting Construction,0.18,,-0.76,52.026,3091
9746,Revised,0.2,,-2.778,50.721,4000
9747,Awaiting Construction,0.21,,-1.195,52.609,3653
9749,Operational,3.0,2024-07-16,0.386,51.28,48000
9750,Awaiting Construction,0.27,,-2.123,50.683,4777
9751,Awaiting Construction,0.2,,-2.441,50.717,3465
9755,Under Construction,3.0,,-1.699,55.038,55934
9756,Awaiting Construction,4.0,,-1.699,55.038,74672
9759,Awaiting Construction,0.18,,-1.111,51.267,3091
9767,Operational,0.62,2022-01-01,0.744,52.24,11336
9769,Awaiting Construction,0.28,,-2.277,51.833,4965
9770,Awaiting Construction,49.9,,-1.629,53.641,753100
9772,Awaiting Construction,9.9,,-3.389,51.554,191300
9773,Awaiting Construction,0.47,,-1.701,53.914,8525
9776,Awaiting Construction,49.9,,-1.898,52.771,676600
9777,Awaiting Construction,20.0,,-3.874,51.688,687000
9779,Revised,0.25,,-0.912,52.947,6834
9781,Awaiting Construction,0.25,,-0.174,52.956,4402
9785,Under Construction,32.0,,-4.141,51.006,632788
9788,Awaiting Construction,3.0,,-1.7,52.543,107000
9790,Application Submitted,0.26,,-0.729,52.009,4590
9791,Awaiting Construction,0.5,,-2.809,51.375,9087
9795,Awaiting Construction,49.9,,-1.157,52.881,841200
9797,Awaiting Construction,0.32,,-1.827,54.864,5714
9799,Awaiting Construction,49.9,,-1.405,54.81,934776
9802,Under Construction,30.0,,0.598,51.581,452000
9806,Awaiting Construction,500.0,,-0.208,52.977,9369043
9808,Awaiting Construction,49.9,,0.707,51.614,983500
9809,Awaiting Construction,531.0,,-0.743,53.336,9949942
9815,Awaiting Construction,49.9,,-0.822,53.383,1547000
9817,Awaiting Construction,2.0,,-3.069,56.456,37195
9820,Application Submitted,45.5,,-0.592,52.114,796400
9822,Awaiting Construction,1.0,,-1.527,51.79,18456
9826,Awaiting Construction,12.0,,-2.667,52.376,285000
9829,Awaiting Construction,0.94,,-1.581,54.961,17332
9830,Awaiting Construction,2.0,,-1.591,54.966,30400
9832,Application Submitted,39.0,,-0.309,53.627,696500
9833,Awaiting Construction,0.21,,-1.613,53.636,3653
9835,Awaiting Construction,,,-1.894,54.161,
9841,Awaiting Construction,20.0,,-1.467,54.921,374491
9845,Operational,0.8,2022-11-01,-2.847,53.486,14709
9847,Application Submitted,,,-0.141,51.494,
9849,Awaiting Construction,20.0,,-1.875,51.598,374491
9852,Revised,2.0,,-2.276,51.859,43600
9854,Awaiting Construction,0.52,,0.387,52.532,9462
9855,Awaiting Construction,0.5,,-1.343,50.939,9087
9858,Awaiting Construction,,,-2.972,52.934,3682
9861,Awaiting Construction,0.2,,-1.35,50.939,3465
9862,Application Submitted,,,1.047,51.313,1238
9874,Awaiting Construction,0.16,,-1.523,52.184,2716
9875,Awaiting Construction,0.64,,-2.256,51.862,11710
9876,Awaiting Construction,49.0,,-1.247,53.372,1160000
9878,Awaiting Construction,25.0,,-2.969,53.773,468184
9879,Awaiting Construction,0.2,,-0.477,52.12,3465
9880,Awaiting Construction,0.18,,-1.925,57.663,3091
9881,Revised,0.2,,-0.478,51.347,3465
9883,Awaiting Construction,18.4,,-4.261,55.908,443100
9885,Awaiting Construction,0.2,,-2.457,50.617,3465
9891,Application Submitted,49.9,,-0.356,53.494,934776
9894,Awaiting Construction,49.9,,-0.895,53.121,744000
9904,Awaiting Construction,350.0,,-0.45,52.691,8250000
9905,Awaiting Construction,0.17,,-0.216,51.531,2903
9912,Awaiting Construction,27.0,,1.485,52.353,875000
9914,Revised,25.0,,-1.633,52.257,468184
9924,Awaiting Construction,2.3,,-0.138,51.509,42817
9925,Revised,,,-0.065,51.489,
9938,Awaiting Construction,0.61,,-1.756,54.617,11148
9941,Under Construction,17.87,,-0.962,51.328,300000
9942,Revised,49.9,,0.149,51.928,792800
9946,Awaiting Construction,14.3,,-4.468,55.877,410000
9947,Under Construction,,,inf,inf,
9951,Operational,0.55,2022-04-01,-0.398,51.402,10024
9958,Awaiting Construction,0.26,,-0.976,51.415,4590
9960,Awaiting Construction,0.16,,-2.958,53.144,2716
9962,Operational,45.0,2024-07-01,-2.627,52.053,842957
9975,Awaiting Construction,49.9,,-0.041,52.645,973600
9977,Awaiting Construction,36.0,,-4.043,51.754,650000
9981,Application Submitted,30.0,,-3.296,51.564,400000
9983,Awaiting Construction,,,-4.689,55.934,659
9984,Application Submitted,25.0,,-3.732,51.766,468184
9989,Awaiting Construction,0.4,,-5.521,50.152,8990
9999,Awaiting Construction,0.6,,-0.975,51.415,9948
10000,Awaiting Construction,17.57,,-2.699,53.157,370000
10001,Operational,0.19,2022-10-01,0.639,51.81,3278
10002,Awaiting Construction,0.62,,0.185,51.48,11336
10005,Operational,0.29,,1.161,51.085,5152
10007,Awaiting Construction,1.0,,0.992,52.519,27000
10009,Application Submitted,40.0,,-0.888,52.082,896000
10010,Awaiting Construction,3.17,,-1.296,52.042,50400
10015,Awaiting Construction,0.26,,-1.599,55.009,4590
10016,Operational,18.0,2025-08-01,-1.484,52.195,337013
10017,Awaiting Construction,0.28,,-1.248,52.326,4965
10018,Awaiting Construction,3.0,,-3.907,51.625,110000
10019,Awaiting Construction,0.57,,-2.008,52.396,10399
10020,Awaiting Construction,16.5,,-1.544,52.474,226800
10035,Under Construction,32.0,,-2.974,51.798,701700
10038,Application Submitted,20.0,,-3.037,51.624,467200
10040,Under Construction,18.9,,-2.953,50.777,273900
10041,Awaiting Construction,35.0,,-1.863,50.769,671800
10043,Awaiting Construction,,,-2.069,57.122,675
10045,Awaiting Construction,28.0,,-1.16,51.179,505200
10046,Application Submitted,28.0,,-1.13,51.298,875000
10049,Awaiting Construction,0.2,,-0.177,51.523,3465
10055,Awaiting Construction,0.47,,-2.6,51.405,8525
10059,Awaiting Construction,1.06,,-2.16,53.021,19581
10060,Awaiting Construction,0.99,,-2.223,53.068,18269
10061,Awaiting Construction,,,1.572,52.464,
10066,Awaiting Construction,0.37,,-0.052,52.329,6651
10071,Awaiting Construction,0.23,,-1.307,51.83,4028
10072,Awaiting Construction,1.82,,-2.447,52.677,33822
10073,Awaiting Construction,0.24,,-1.691,53.907,4215
10080,Awaiting Construction,49.9,,-0.9,53.115,695400
10082,Awaiting Construction,0.5,,-0.361,53.734,9087
10085,Awaiting Construction,99.9,,0.94,51.102,1920000
10087,Awaiting Construction,45.4,,-1.153,53.205,850452
10088,Operational,24.0,,-2.978,51.161,360000
10089,Under Construction,30.0,,-2.511,52.684,530000
10092,Awaiting Construction,0.25,,-0.998,50.853,4402
10135,Application Submitted,8.89,,-2.995,51.143,121200
10140,Under Construction,0.75,,-4.153,51.097,12200
10146,Revised,22.5,,-1.61,51.2,421337
10148,Awaiting Construction,0.5,,-1.311,53.586,9087
10149,Operational,0.62,2022-05-01,-1.321,52.977,11336
10156,Application Submitted,35.0,,-0.25,52.276,450000
10159,Revised,,,-0.065,51.489,
10161,Application Submitted,20.0,,-1.272,52.59,361000
10164,Awaiting Construction,7.3,,1.003,52.33,122800
10166,Awaiting Construction,,,-3.242,54.111,150
10167,Awaiting Construction,0.15,,-1.551,54.623,2528
10169,Awaiting Construction,0.25,,-0.911,52.947,6834
10175,Awaiting Construction,0.19,,-2.467,51.635,2191
10177,Awaiting Construction,34.0,,-1.179,52.773,445000
10179,Awaiting Construction,0.21,,-1.627,53.753,3653
10180,Awaiting Construction,0.28,,-1.415,53.402,4965
10181,Application Submitted,49.9,,0.697,51.371,1338000
10183,Awaiting Construction,30.0,,-1.561,52.499,405400
10185,Awaiting Construction,25.0,,-3.348,51.175,397000
10196,Awaiting Construction,0.26,,-1.903,50.806,4590
10199,Awaiting Construction,49.9,,-1.59,53.655,753100
10205,Awaiting Construction,0.23,,-3.016,51.824,4028
10245,Awaiting Construction,,,-1.151,52.607,2563
10247,Awaiting Construction,,,-3.928,56.141,520
10255,Operational,,2022-01-01,-1.603,54.959,
10258,Operational,,2022-04-14,-2.503,50.617,
10269,Awaiting Construction,15.0,,-3.216,58.615,280797
10272,Awaiting Construction,25.0,,-3.185,51.059,343200
10296,Operational,0.17,,0.876,51.148,2903
10298,Revised,1.0,,-2.11,53.486,18456
10299,Awaiting Construction,40.0,,-3.521,51.544,749264
10300,Awaiting Construction,0.21,,-1.596,54.98,3653
10303,Under Construction,0.36,,-0.07,53.576,6464
10305,Awaiting Construction,1.17,,-0.215,52.584,21642
10306,Awaiting Construction,0.5,,-3.387,51.558,9087
10307,Awaiting Construction,49.9,,0.764,52.695,1036000
10310,Awaiting Construction,0.26,,0.541,51.391,4590
10321,Revised,,,0.127,51.888,1140000
10331,Awaiting Construction,0.24,,-1.268,52.397,4215
10332,Awaiting Construction,0.18,,-3.067,51.024,3091
10342,Revised,10.5,,-1.219,50.882,233500
10353,Awaiting Construction,0.37,,-2.13,53.004,6651
10356,Awaiting Construction,0.19,,-3.312,54.201,3278
10357,Awaiting Construction,0.47,,-1.104,51.263,8525
10359,Awaiting Construction,0.3,,-4.146,50.537,5339
10365,Awaiting Construction,0.19,,-2.098,50.711,3278
10367,Awaiting Construction,3.2,,-3.549,50.488,59681
10368,Awaiting Construction,0.24,,-1.9,50.806,4215
10369,Operational,49.9,2025-09-01,0.292,51.511,900000
10372,Awaiting Construction,0.25,,-1.375,54.815,4402
10382,Awaiting Construction,0.24,,-2.228,51.706,4215
10391,Awaiting Construction,0.15,,-1.336,54.757,2528
10409,Awaiting Construction,12.0,,-3.84,55.6,224582
10410,Awaiting Construction,0.23,,-1.213,51.924,3100
10411,Awaiting Construction,0.18,,-1.8,51.07,3091
10412,Operational,0.15,2022-05-01,-4.193,51.011,2528
10413,Awaiting Construction,0.19,,-0.623,51.513,3278
10414,Awaiting Construction,0.5,,-1.306,51.972,9087
10415,Operational,9.9,2023-03-13,-5.003,51.703,146700
10416,Awaiting Construction,1.2,,1.451,52.051,17000
10417,Under Construction,25.0,,-2.428,52.745,363600
10422,Operational,1.16,,-2.134,53.449,21455
10433,Awaiting Construction,39.0,,-3.271,56.113,710000
10435,Awaiting Construction,21.0,,-0.92,52.031,286200
10437,Revised,5.0,,-4.674,55.613,153000
10439,Awaiting Construction,0.18,,1.599,52.439,2600
10443,Operational,0.8,2022-04-01,-1.731,53.825,14709
10444,Awaiting Construction,,,-0.519,54.152,
10445,Awaiting Construction,0.9,,-1.788,53.798,16582
10446,Awaiting Construction,0.15,,-2.478,50.596,2528
10457,Awaiting Construction,49.9,,-0.644,51.879,934776
10458,Operational,1.9,2022-01-21,-1.541,54.839,43700
10469,Under Construction,14.2,,-1.856,57.463,191000
10471,Under Construction,0.17,,-1.072,54.616,2903
10474,Revised,49.9,,-1.223,54.158,997400
10476,Awaiting Construction,0.33,,-3.495,55.921,5901
10477,Awaiting Construction,49.9,,-1.645,52.675,934776
10479,Awaiting Construction,0.18,,-1.58,55.005,3091
10483,Awaiting Construction,42.0,,-4.51,50.704,821000
10484,Awaiting Construction,0.2,,-3.097,52.673,3465
10485,Awaiting Construction,49.9,,0.283,52.216,763500
10487,Awaiting Construction,0.37,,-2.154,57.073,5480
10491,Awaiting Construction,0.38,,0.855,51.394,6838
10492,Awaiting Construction,0.22,,-2.165,51.987,3840
10493,Awaiting Construction,3.58,,-3.075,51.145,56000
10495,Awaiting Construction,20.0,,-3.021,51.02,374491
10498,Awaiting Construction,0.2,,-3.912,50.797,3465
10513,Awaiting Construction,49.9,,-2.625,52.333,934776
10514,Awaiting Construction,31.0,,-2.219,51.271,430000
10523,Revised,49.99,,-1.477,52.251,890300
10525,Awaiting Construction,15.0,,-2.494,51.35,311400
10526,Awaiting Construction,0.2,,-0.904,53.833,3465
10528,Awaiting Construction,1.43,,-1.893,52.312,26514
10529,Revised,49.99,,-1.305,51.755,635200
10530,Awaiting Construction,22.5,,0.645,51.838,311000
10532,Application Submitted,49.9,,-4.104,54.823,934776
10534,No Application Required,,,-0.018,51.504,
10541,Awaiting Construction,63.0,,-4.648,55.683,1180253
10549,Under Construction,19.9,,-4.428,55.864,299000
10576,Awaiting Construction,0.18,,-2.357,53.766,3091
10577,Under Construction,49.9,,0.435,51.149,692300
10578,Awaiting Construction,5.0,,0.045,52.174,93411
10579,Awaiting Construction,3.45,,-1.532,54.725,64366
10584,Awaiting Construction,0.3,,-2.076,57.116,3700
10588,Awaiting Construction,0.5,,-2.63,51.523,9545
10589,Awaiting Construction,,,0.173,52.289,250000
10590,Application Submitted,,,-6.73,55.077,419800
10592,Awaiting Construction,0.18,,-0.395,51.692,3091
10593,Awaiting Construction,0.19,,-0.353,53.792,3278
10594,Awaiting Construction,0.16,,-1.804,51.079,2716
10595,Awaiting Construction,0.18,,-2.099,57.151,4300
10604,Revised,49.9,,-3.268,56.54,906000
10605,Awaiting Construction,8.0,,-1.631,51.799,102000
10610,Awaiting Construction,0.9,,-4.559,50.429,16900
10611,Awaiting Construction,9.1,,-2.692,51.355,170239
